#RIC,Date[L],Time[L],Type,Open,High,Low,Last,Volume
THC.N,20110407,,End Of Day (from Real-Time),7.5,7.56,7.46,7.5,1003215
THC.N,20110408,,End Of Day (from Real-Time),7.53,7.56,7.47,7.55,546177
THC.N,20110411,,End Of Day (from Real-Time),7.19,7.25,6.03,6.44,12190160
THC.N,20110412,,End Of Day (from Real-Time),6.61,6.94,6.55,6.56,4612899
THC.N,20110413,,End Of Day (from Real-Time),6.76,6.79,6.48,6.54,3573112
THC.N,20110414,,End Of Day (from Real-Time),6.61,6.65,6.53,6.6,1794292
THC.N,20110415,,End Of Day (from Real-Time),6.66,6.79,6.6,6.66,2274773
THC.N,20110418,,End Of Day (from Real-Time),6.44,6.61,6.34,6.49,3010357
THC.N,20110419,,End Of Day (from Real-Time),6.49,6.68,6.43,6.64,2183000
THC.N,20110420,,End Of Day (from Real-Time),6.69,6.74,6.57,6.71,1727568
THC.N,20110421,,End Of Day (from Real-Time),6.71,6.83,6.71,6.77,1282773
THC.N,20110425,,End Of Day (from Real-Time),6.75,6.92,6.71,6.88,1860723
THC.N,20110426,,End Of Day (from Real-Time),6.88,7,6.8,6.9,3100438
THC.N,20110427,,End Of Day (from Real-Time),6.93,6.95,6.84,6.94,1068110
THC.N,20110428,,End Of Day (from Real-Time),6.92,6.95,6.88,6.93,918880
THC.N,20110429,,End Of Day (from Real-Time),6.94,6.95,6.89,6.93,1119231
THC.N,20110502,,End Of Day (from Real-Time),6.52,6.74,6.48,6.69,8453528
THC.N,20110503,,End Of Day (from Real-Time),6.65,6.7,6.47,6.58,3975416
THC.N,20110504,,End Of Day (from Real-Time),6.59,6.63,6.27,6.27,2788958
THC.N,20110505,,End Of Day (from Real-Time),6.29,6.5,6.23,6.47,2816347
THC.N,20110506,,End Of Day (from Real-Time),6.54,6.6,6.45,6.53,1846373
THC.N,20110509,,End Of Day (from Real-Time),6.4,6.55,6.35,6.52,4661876
THC.N,20110510,,End Of Day (from Real-Time),6.49,6.68,6.43,6.63,2976340
THC.N,20110511,,End Of Day (from Real-Time),6.6,6.62,6.48,6.49,1575877
THC.N,20110512,,End Of Day (from Real-Time),6.48,6.5,6.35,6.46,1643589
THC.N,20110513,,End Of Day (from Real-Time),6.45,6.48,6.3,6.34,1776557
THC.N,20110516,,End Of Day (from Real-Time),6.33,6.41,6.27,6.32,1795375
THC.N,20110517,,End Of Day (from Real-Time),6.31,6.41,6.29,6.3,1917941
THC.N,20110518,,End Of Day (from Real-Time),6.34,6.43,6.31,6.42,1525446
THC.N,20110519,,End Of Day (from Real-Time),6.44,6.49,6.38,6.42,1083623
THC.N,20110520,,End Of Day (from Real-Time),6.41,6.41,6.25,6.28,2004893
THC.N,20110523,,End Of Day (from Real-Time),6.22,6.34,6.18,6.28,2314251
THC.N,20110524,,End Of Day (from Real-Time),6.27,6.32,6.25,6.27,864026
THC.N,20110525,,End Of Day (from Real-Time),6.25,6.38,6.24,6.32,1505717
THC.N,20110526,,End Of Day (from Real-Time),6.29,6.4,6.25,6.4,1001985
THC.N,20110527,,End Of Day (from Real-Time),6.39,6.43,6.34,6.4,590328
THC.N,20110531,,End Of Day (from Real-Time),6.47,6.47,6.32,6.38,1824038
THC.N,20110601,,End Of Day (from Real-Time),6.41,6.41,6.3,6.3,921344
THC.N,20110602,,End Of Day (from Real-Time),6.3,6.38,6.29,6.35,770952
THC.N,20110603,,End Of Day (from Real-Time),6.26,6.33,6.25,6.25,1241712
THC.N,20110606,,End Of Day (from Real-Time),6.25,6.26,6.09,6.16,2261040
THC.N,20110607,,End Of Day (from Real-Time),6.15,6.22,6.12,6.15,1157028
THC.N,20110608,,End Of Day (from Real-Time),6.14,6.15,6.01,6.05,1737154
THC.N,20110609,,End Of Day (from Real-Time),6.05,6.2,6.05,6.12,1004282
THC.N,20110610,,End Of Day (from Real-Time),6.11,6.11,5.89,5.91,1841922
THC.N,20110613,,End Of Day (from Real-Time),5.95,6.04,5.93,5.97,1402144
THC.N,20110614,,End Of Day (from Real-Time),6.02,6.2,6,6.13,1039064
THC.N,20110615,,End Of Day (from Real-Time),6.14,6.29,6.01,6.04,2195028
THC.N,20110616,,End Of Day (from Real-Time),6.04,6.31,6.03,6.23,2125062
THC.N,20110617,,End Of Day (from Real-Time),6.27,6.45,6.27,6.41,3219859
THC.N,20110620,,End Of Day (from Real-Time),6.39,6.47,6.35,6.44,1265718
THC.N,20110621,,End Of Day (from Real-Time),6.48,6.49,6.35,6.41,1541735
THC.N,20110622,,End Of Day (from Real-Time),6.4,6.44,6.24,6.28,1676941
THC.N,20110623,,End Of Day (from Real-Time),6.19,6.31,6.1,6.29,1190982
THC.N,20110624,,End Of Day (from Real-Time),6.28,6.28,5.95,5.99,3583048
THC.N,20110627,,End Of Day (from Real-Time),5.99,6.09,5.92,6.05,1446678
THC.N,20110628,,End Of Day (from Real-Time),5.99,6.2,5.99,6.19,1044642
THC.N,20110629,,End Of Day (from Real-Time),6.2,6.24,6.17,6.19,834063
THC.N,20110630,,End Of Day (from Real-Time),6.23,6.3,6.21,6.24,847500
THC.N,20110701,,End Of Day (from Real-Time),6.25,6.53,6.24,6.5,1876106
THC.N,20110705,,End Of Day (from Real-Time),6.52,6.54,6.43,6.48,1325248
THC.N,20110706,,End Of Day (from Real-Time),6.49,6.52,6.36,6.48,1439741
THC.N,20110707,,End Of Day (from Real-Time),6.54,6.54,6.41,6.46,764779
THC.N,20110708,,End Of Day (from Real-Time),6.41,6.44,6.26,6.3,1155771
THC.N,20110711,,End Of Day (from Real-Time),6.25,6.28,6.05,6.07,1482614
THC.N,20110712,,End Of Day (from Real-Time),6.05,6.15,6,6.02,1102894
THC.N,20110713,,End Of Day (from Real-Time),6.03,6.23,6.03,6.09,736511
THC.N,20110714,,End Of Day (from Real-Time),6.09,6.18,6,6,1242935
THC.N,20110715,,End Of Day (from Real-Time),6.02,6.07,5.99,6.02,1567466
THC.N,20110718,,End Of Day (from Real-Time),6.02,6.05,5.96,6.01,1305816
THC.N,20110719,,End Of Day (from Real-Time),6.02,6.16,6.02,6.13,733557
THC.N,20110720,,End Of Day (from Real-Time),6.13,6.13,6.03,6.09,811451
THC.N,20110721,,End Of Day (from Real-Time),6.14,6.34,6.13,6.3,842770
THC.N,20110722,,End Of Day (from Real-Time),6.3,6.31,6.23,6.26,570844
THC.N,20110725,,End Of Day (from Real-Time),6.02,6.07,5.93,6.02,2371295
THC.N,20110726,,End Of Day (from Real-Time),5.99,5.99,5.74,5.85,1657950
THC.N,20110727,,End Of Day (from Real-Time),5.8,5.86,5.62,5.69,1968797
THC.N,20110728,,End Of Day (from Real-Time),5.69,5.8,5.62,5.7,1306336
THC.N,20110729,,End Of Day (from Real-Time),5.68,5.84,5.51,5.56,1779583
THC.N,20110801,,End Of Day (from Real-Time),5.66,5.67,5.28,5.44,2420578
THC.N,20110802,,End Of Day (from Real-Time),5.47,5.52,5.05,5.1,3630015
THC.N,20110803,,End Of Day (from Real-Time),5.02,5.21,4.95,5.19,2936140
THC.N,20110804,,End Of Day (from Real-Time),5.13,5.18,4.86,4.92,2326248
THC.N,20110805,,End Of Day (from Real-Time),4.97,5.1,4.55,4.95,4362252
THC.N,20110808,,End Of Day (from Real-Time),4.74,5.01,4.44,4.63,4775091
THC.N,20110809,,End Of Day (from Real-Time),4.68,4.86,4.6,4.78,2643364
THC.N,20110810,,End Of Day (from Real-Time),4.65,4.8,4.51,4.51,2303467
THC.N,20110811,,End Of Day (from Real-Time),4.58,4.97,4.56,4.93,2478360
THC.N,20110812,,End Of Day (from Real-Time),4.98,5.13,4.88,4.95,1818499
THC.N,20110815,,End Of Day (from Real-Time),4.98,5.08,4.88,5.07,2473753
THC.N,20110816,,End Of Day (from Real-Time),5.02,5.15,4.98,5.09,1345745
THC.N,20110817,,End Of Day (from Real-Time),5.11,5.19,5.04,5.11,776655
THC.N,20110818,,End Of Day (from Real-Time),4.97,4.98,4.68,4.74,1412401
THC.N,20110819,,End Of Day (from Real-Time),4.68,4.83,4.63,4.65,1575139
THC.N,20110822,,End Of Day (from Real-Time),4.75,4.81,4.55,4.62,1282707
THC.N,20110823,,End Of Day (from Real-Time),4.62,4.83,4.58,4.81,945832
THC.N,20110824,,End Of Day (from Real-Time),4.76,5.14,4.72,5.13,1261076
THC.N,20110825,,End Of Day (from Real-Time),5.14,5.21,4.98,5.09,1463962
THC.N,20110826,,End Of Day (from Real-Time),5.01,5.16,4.83,5.13,1965351
THC.N,20110829,,End Of Day (from Real-Time),5.22,5.4,5.16,5.38,1105988
THC.N,20110830,,End Of Day (from Real-Time),5.32,5.42,5.27,5.36,1230273
THC.N,20110831,,End Of Day (from Real-Time),5.41,5.57,5.24,5.28,1776487
THC.N,20110901,,End Of Day (from Real-Time),5.29,5.44,5.18,5.22,886407
THC.N,20110902,,End Of Day (from Real-Time),5.09,5.16,5,5.03,1068587
THC.N,20110906,,End Of Day (from Real-Time),4.87,5.13,4.79,5.06,1102686
THC.N,20110907,,End Of Day (from Real-Time),5.25,5.45,5.25,5.42,929460
THC.N,20110908,,End Of Day (from Real-Time),5.37,5.43,5.18,5.2,926089
THC.N,20110909,,End Of Day (from Real-Time),5.14,5.15,4.98,5.02,1108587
THC.N,20110912,,End Of Day (from Real-Time),4.77,4.77,4.43,4.52,2167670
THC.N,20110913,,End Of Day (from Real-Time),4.43,4.68,4.39,4.62,2396163
THC.N,20110914,,End Of Day (from Real-Time),4.61,4.62,4.42,4.49,1502750
THC.N,20110915,,End Of Day (from Real-Time),4.54,4.86,4.52,4.77,2073681
THC.N,20110916,,End Of Day (from Real-Time),4.8,4.81,4.66,4.79,3278529
THC.N,20110919,,End Of Day (from Real-Time),4.65,4.66,4.54,4.61,913338
THC.N,20110920,,End Of Day (from Real-Time),4.68,4.71,4.46,4.46,1010903
THC.N,20110921,,End Of Day (from Real-Time),4.44,4.49,4.25,4.27,1507683
THC.N,20110922,,End Of Day (from Real-Time),4.12,4.25,4.04,4.15,2579117
THC.N,20110923,,End Of Day (from Real-Time),4.12,4.26,4.1,4.19,983646
THC.N,20110926,,End Of Day (from Real-Time),4.25,4.33,4.17,4.28,1455839
THC.N,20110927,,End Of Day (from Real-Time),4.4,4.4,4.27,4.29,1880403
THC.N,20110928,,End Of Day (from Real-Time),4.31,4.31,4.02,4.03,1357546
THC.N,20110929,,End Of Day (from Real-Time),4.1,4.25,4.04,4.25,1181611
THC.N,20110930,,End Of Day (from Real-Time),4.15,4.27,4.09,4.13,2407059
THC.N,20111003,,End Of Day (from Real-Time),4.04,4.07,3.58,3.59,2422489
THC.N,20111004,,End Of Day (from Real-Time),3.51,3.84,3.46,3.8,2638997
THC.N,20111005,,End Of Day (from Real-Time),3.55,4.03,3.55,4,2777019
THC.N,20111006,,End Of Day (from Real-Time),3.97,4.35,3.97,4.3,1221165
THC.N,20111007,,End Of Day (from Real-Time),4.31,4.44,4.28,4.35,1151900
THC.N,20111010,,End Of Day (from Real-Time),4.44,4.5,4.32,4.41,999242
THC.N,20111011,,End Of Day (from Real-Time),4.35,4.6,4.33,4.49,897075
THC.N,20111012,,End Of Day (from Real-Time),4.48,4.71,4.48,4.57,1301648
THC.N,20111013,,End Of Day (from Real-Time),4.53,4.56,4.27,4.42,1357510
THC.N,20111014,,End Of Day (from Real-Time),4.5,4.59,4.42,4.56,1227112
THC.N,20111017,,End Of Day (from Real-Time),4.5,4.53,4.33,4.35,905460
THC.N,20111018,,End Of Day (from Real-Time),4.36,4.53,4.29,4.47,1150184
THC.N,20111019,,End Of Day (from Real-Time),4.48,4.57,4.33,4.41,936046
THC.N,20111020,,End Of Day (from Real-Time),4.42,4.67,4.36,4.67,1276916
THC.N,20111021,,End Of Day (from Real-Time),4.68,4.9,4.68,4.87,1315018
THC.N,20111024,,End Of Day (from Real-Time),4.84,5.03,4.82,5.02,1774269
THC.N,20111025,,End Of Day (from Real-Time),4.97,5.23,4.9,5.09,1566075
THC.N,20111026,,End Of Day (from Real-Time),5.17,5.25,4.88,5.18,1104489
THC.N,20111027,,End Of Day (from Real-Time),5.27,5.3,5.04,5.13,1910125
THC.N,20111028,,End Of Day (from Real-Time),5.15,5.2,5.03,5.07,2376610
THC.N,20111031,,End Of Day (from Real-Time),5.04,5.06,4.73,4.73,2130674
THC.N,20111101,,End Of Day (from Real-Time),4.84,5.12,4.61,4.77,1838505
THC.N,20111102,,End Of Day (from Real-Time),4.85,5,4.78,4.96,1242514
THC.N,20111103,,End Of Day (from Real-Time),5.02,5.04,4.86,5.02,946158
THC.N,20111104,,End Of Day (from Real-Time),4.97,5,4.76,4.86,998486
THC.N,20111107,,End Of Day (from Real-Time),4.82,4.98,4.69,4.96,1450897
THC.N,20111108,,End Of Day (from Real-Time),5,5.19,4.95,5.16,1361042
THC.N,20111109,,End Of Day (from Real-Time),4.99,5.11,4.92,5.02,4969247
THC.N,20111110,,End Of Day (from Real-Time),5.11,5.16,4.93,5.06,1066436
THC.N,20111111,,End Of Day (from Real-Time),5.12,5.25,5.11,5.19,915551
THC.N,20111114,,End Of Day (from Real-Time),5.13,5.24,5.09,5.13,1364434
THC.N,20111115,,End Of Day (from Real-Time),5.08,5.16,5.01,5.07,771592
THC.N,20111116,,End Of Day (from Real-Time),4.95,5.03,4.83,4.83,1578595
THC.N,20111117,,End Of Day (from Real-Time),4.83,4.88,4.49,4.54,1293444
THC.N,20111118,,End Of Day (from Real-Time),4.55,4.6,4.46,4.5,1231142
THC.N,20111121,,End Of Day (from Real-Time),4.36,4.42,4.27,4.31,955689
THC.N,20111122,,End Of Day (from Real-Time),4.34,4.35,4.2,4.28,604393
THC.N,20111123,,End Of Day (from Real-Time),4.19,4.25,4.12,4.12,852212
THC.N,20111125,,End Of Day (from Real-Time),4.09,4.23,4.09,4.17,370471
THC.N,20111128,,End Of Day (from Real-Time),4.28,4.38,4.26,4.36,611791
THC.N,20111129,,End Of Day (from Real-Time),4.35,4.49,4.33,4.36,698451
THC.N,20111130,,End Of Day (from Real-Time),4.53,4.66,4.49,4.65,2257614
THC.N,20111201,,End Of Day (from Real-Time),4.62,4.81,4.58,4.68,938949
THC.N,20111202,,End Of Day (from Real-Time),4.71,4.77,4.05,4.18,2468244
THC.N,20111205,,End Of Day (from Real-Time),4.47,4.75,4.47,4.7,1435630
THC.N,20111206,,End Of Day (from Real-Time),4.73,4.74,4.65,4.68,761445
THC.N,20111207,,End Of Day (from Real-Time),4.6,4.65,4.52,4.55,976029
THC.N,20111208,,End Of Day (from Real-Time),4.55,4.58,4.43,4.44,1272993
THC.N,20111209,,End Of Day (from Real-Time),4.43,4.53,4.43,4.45,916345
THC.N,20111212,,End Of Day (from Real-Time),4.37,4.52,4.32,4.48,1116076
THC.N,20111213,,End Of Day (from Real-Time),4.53,4.6,4.3,4.33,874462
THC.N,20111214,,End Of Day (from Real-Time),4.29,4.45,4.29,4.4,695714
THC.N,20111215,,End Of Day (from Real-Time),4.44,4.52,4.31,4.47,1289704
THC.N,20111216,,End Of Day (from Real-Time),4.55,4.7,4.42,4.42,2189618
THC.N,20111219,,End Of Day (from Real-Time),4.51,4.59,4.42,4.42,768095
THC.N,20111220,,End Of Day (from Real-Time),4.51,4.74,4.48,4.67,1059422
THC.N,20111221,,End Of Day (from Real-Time),4.68,4.89,4.64,4.88,839541
THC.N,20111222,,End Of Day (from Real-Time),4.88,4.98,4.85,4.92,628567
THC.N,20111223,,End Of Day (from Real-Time),4.97,5.01,4.91,4.98,600619
THC.N,20111227,,End Of Day (from Real-Time),4.95,5.04,4.95,5.02,440595
THC.N,20111228,,End Of Day (from Real-Time),5.03,5.05,4.9,4.93,700991
THC.N,20111229,,End Of Day (from Real-Time),4.93,5.04,4.92,4.99,772882
THC.N,20111230,,End Of Day (from Real-Time),4.96,5.2,4.96,5.13,1021147
THC.N,20120103,,End Of Day (from Real-Time),5.09,5.21,4.84,4.96,1545985
THC.N,20120104,,End Of Day (from Real-Time),4.95,4.95,4.68,4.69,1264991
THC.N,20120105,,End Of Day (from Real-Time),4.66,4.78,4.59,4.76,1959435
THC.N,20120106,,End Of Day (from Real-Time),4.77,5.15,4.77,4.99,1410185
THC.N,20120109,,End Of Day (from Real-Time),5.09,5.13,4.96,5.1,1032255
THC.N,20120110,,End Of Day (from Real-Time),5.09,5.21,4.97,5.15,1000025
THC.N,20120111,,End Of Day (from Real-Time),5.11,5.26,5.08,5.23,632046
THC.N,20120112,,End Of Day (from Real-Time),5.23,5.25,5.13,5.13,1518460
THC.N,20120113,,End Of Day (from Real-Time),5.09,5.18,5.01,5.07,804056
THC.N,20120117,,End Of Day (from Real-Time),5.1,5.15,4.9,4.93,965655
THC.N,20120118,,End Of Day (from Real-Time),4.96,5.08,4.89,5.02,1206412
THC.N,20120119,,End Of Day (from Real-Time),5.05,5.24,5.03,5.16,1041658
THC.N,20120120,,End Of Day (from Real-Time),5.17,5.17,5.01,5.1,919688
THC.N,20120123,,End Of Day (from Real-Time),5.11,5.17,5.05,5.09,531058
THC.N,20120124,,End Of Day (from Real-Time),5.05,5.37,5.03,5.33,1078135
THC.N,20120125,,End Of Day (from Real-Time),5.33,5.55,5.31,5.5,1417065
THC.N,20120126,,End Of Day (from Real-Time),5.52,5.58,5.34,5.41,934411
THC.N,20120127,,End Of Day (from Real-Time),5.34,5.5,5.33,5.48,799533
THC.N,20120130,,End Of Day (from Real-Time),5.38,5.44,5.29,5.33,1004282
THC.N,20120131,,End Of Day (from Real-Time),5.4,5.45,5.23,5.29,1578651
THC.N,20120201,,End Of Day (from Real-Time),5.33,5.53,5.31,5.47,919456
THC.N,20120202,,End Of Day (from Real-Time),5.47,5.51,5.3,5.43,625634
THC.N,20120203,,End Of Day (from Real-Time),5.5,6.02,5.5,5.97,1927425
THC.N,20120206,,End Of Day (from Real-Time),6.04,6.05,5.72,5.94,1396875
THC.N,20120207,,End Of Day (from Real-Time),5.86,5.94,5.82,5.85,1404024
THC.N,20120208,,End Of Day (from Real-Time),5.88,5.95,5.83,5.86,571103
THC.N,20120209,,End Of Day (from Real-Time),5.85,5.9,5.56,5.58,1181279
THC.N,20120210,,End Of Day (from Real-Time),5.52,5.75,5.48,5.72,1789754
THC.N,20120213,,End Of Day (from Real-Time),5.79,5.86,5.74,5.77,1042222
THC.N,20120214,,End Of Day (from Real-Time),5.8,5.81,5.6,5.67,1465829
THC.N,20120215,,End Of Day (from Real-Time),5.69,5.75,5.59,5.7,1128184
THC.N,20120216,,End Of Day (from Real-Time),5.75,5.82,5.68,5.68,1070987
THC.N,20120217,,End Of Day (from Real-Time),5.74,5.74,5.6,5.66,1448120
THC.N,20120221,,End Of Day (from Real-Time),5.69,5.69,5.54,5.6,1414064
THC.N,20120222,,End Of Day (from Real-Time),5.65,5.65,5.49,5.55,1516797
THC.N,20120223,,End Of Day (from Real-Time),5.55,5.71,5.5,5.62,1464991
THC.N,20120224,,End Of Day (from Real-Time),5.65,5.89,5.62,5.78,1163261
THC.N,20120227,,End Of Day (from Real-Time),5.69,5.78,5.63,5.65,1664642
THC.N,20120228,,End Of Day (from Real-Time),5.55,5.75,5.55,5.71,2654437
THC.N,20120229,,End Of Day (from Real-Time),5.71,5.79,5.62,5.65,3015022
THC.N,20120301,,End Of Day (from Real-Time),5.68,5.76,5.6,5.73,2055163
THC.N,20120302,,End Of Day (from Real-Time),5.73,5.77,5.61,5.66,727413
THC.N,20120305,,End Of Day (from Real-Time),5.6,5.79,5.49,5.52,1279350
THC.N,20120306,,End Of Day (from Real-Time),5.43,5.46,5.34,5.4,957828
THC.N,20120307,,End Of Day (from Real-Time),5.39,5.54,5.39,5.45,2555302
THC.N,20120308,,End Of Day (from Real-Time),5.54,5.63,5.45,5.53,703284
THC.N,20120309,,End Of Day (from Real-Time),5.54,5.61,5.47,5.47,914999
THC.N,20120312,,End Of Day (from Real-Time),5.44,5.45,5.29,5.37,1000621
THC.N,20120313,,End Of Day (from Real-Time),5.4,5.49,5.36,5.47,1223942
THC.N,20120314,,End Of Day (from Real-Time),5.46,5.54,5.35,5.43,879929
THC.N,20120315,,End Of Day (from Real-Time),5.44,5.68,5.43,5.68,1144814
THC.N,20120316,,End Of Day (from Real-Time),5.68,5.69,5.56,5.58,2876798
THC.N,20120319,,End Of Day (from Real-Time),5.6,5.63,5.51,5.53,899012
THC.N,20120320,,End Of Day (from Real-Time),5.49,5.53,5.36,5.41,877136
THC.N,20120321,,End Of Day (from Real-Time),5.39,5.43,5.32,5.43,735150
THC.N,20120322,,End Of Day (from Real-Time),5.39,5.51,5.29,5.34,1337456
THC.N,20120323,,End Of Day (from Real-Time),5.34,5.36,5.24,5.25,606122
THC.N,20120326,,End Of Day (from Real-Time),5.31,5.59,5.3,5.54,1975657
THC.N,20120327,,End Of Day (from Real-Time),5.53,5.59,5.41,5.41,1047168
THC.N,20120328,,End Of Day (from Real-Time),5.42,5.45,5.15,5.19,2281978
THC.N,20120329,,End Of Day (from Real-Time),5.11,5.3,5.06,5.16,2160272
THC.N,20120330,,End Of Day (from Real-Time),5.23,5.39,5.18,5.31,3338536
THC.N,20120402,,End Of Day (from Real-Time),5.34,5.47,5.28,5.37,2102566
THC.N,20120403,,End Of Day (from Real-Time),5.37,5.55,5.31,5.48,1078827
THC.N,20120404,,End Of Day (from Real-Time),5.45,5.46,5.35,5.35,1410062
THC.N,20120405,,End Of Day (from Real-Time),5.35,5.39,5.23,5.26,1168393
THC.N,20120409,,End Of Day (from Real-Time),5.17,5.23,5.1,5.11,762031
THC.N,20120410,,End Of Day (from Real-Time),5.09,5.15,4.91,5.02,1325758
THC.N,20120411,,End Of Day (from Real-Time),5.05,5.22,5.03,5.08,1098807
THC.N,20120412,,End Of Day (from Real-Time),5.12,5.42,5.12,5.35,1355487
THC.N,20120413,,End Of Day (from Real-Time),5.33,5.35,5.24,5.3,988644
THC.N,20120416,,End Of Day (from Real-Time),5.33,5.35,5.25,5.28,683867
THC.N,20120417,,End Of Day (from Real-Time),5.29,5.48,5.29,5.38,1187894
THC.N,20120418,,End Of Day (from Real-Time),5.35,5.46,5.33,5.38,410070
THC.N,20120419,,End Of Day (from Real-Time),5.37,5.45,5.34,5.44,677830
